pdf_path,company,registrant_name,company_name_mismatch,error
../downolad_files/data/nasdaq_annual_reports\duos-technologies-group-inc\NASDAQ_DUOT_2017.pdf,duos-technologies-group-inc,"DUOS TECHNOLOGIES GROUP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\duos-technologies-group-inc\NASDAQ_DUOT_2018.pdf,duos-technologies-group-inc,"DUOS TECHNOLOGIES GROUP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\duos-technologies-group-inc\NASDAQ_DUOT_2019.pdf,duos-technologies-group-inc,"DUOS TECHNOLOGIES GROUP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\duos-technologies-group-inc\NASDAQ_DUOT_2020.pdf,duos-technologies-group-inc,"DUOS TECHNOLOGIES GROUP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\durect-corp\NASDAQ_DRRX_2018.pdf,durect-corp,DURECT CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\durect-corp\NASDAQ_DRRX_2019.pdf,durect-corp,DURECT CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\durect-corp\NASDAQ_DRRX_2020.pdf,durect-corp,DURECT CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\dxp-enterprises-inc\NASDAQ_DXPE_2018.pdf,dxp-enterprises-inc,"DXP Enterprises, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\durect-corp\NASDAQ_DRRX_2021.pdf,durect-corp,DURECT CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\dxp-enterprises-inc\NASDAQ_DXPE_2020.pdf,dxp-enterprises-inc,"DXP Enterprises, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\dxp-enterprises-inc\NASDAQ_DXPE_2019.pdf,dxp-enterprises-inc,DURECT CORPORATION,True,
../downolad_files/data/nasdaq_annual_reports\dxp-enterprises-inc\NASDAQ_DXPE_2021.pdf,dxp-enterprises-inc,"DXP Enterprises, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\dyadic-international-inc\NASDAQ_DYAI_2018.pdf,dyadic-international-inc,"DYADIC INTERNATIONAL, INC.",False,
../downolad_files/data/nasdaq_annual_reports\dynamic-materials-corporation\NASDAQ_BOOM_2018.pdf,dynamic-materials-corporation,DMC Global Inc.,True,
../downolad_files/data/nasdaq_annual_reports\dynamic-materials-corporation\NASDAQ_BOOM_2019.pdf,dynamic-materials-corporation,DMC Global Inc.,True,
../downolad_files/data/nasdaq_annual_reports\dyadic-international-inc\NASDAQ_DYAI_2020.pdf,dyadic-international-inc,"DYADIC INTERNATIONAL, INC.",False,
../downolad_files/data/nasdaq_annual_reports\dyadic-international-inc\NASDAQ_DYAI_2021.pdf,dyadic-international-inc,"DYADIC INTERNATIONAL, INC.",False,
../downolad_files/data/nasdaq_annual_reports\dynamic-materials-corporation\NASDAQ_BOOM_2021.pdf,dynamic-materials-corporation,DMC Global Inc.,True,
../downolad_files/data/nasdaq_annual_reports\dynatronics-corp\NASDAQ_DYNT_2017.pdf,dynatronics-corp,,,
../downolad_files/data/nasdaq_annual_reports\dyadic-international-inc\NASDAQ_DYAI_2019.pdf,dyadic-international-inc,,,
../downolad_files/data/nasdaq_annual_reports\dynamic-materials-corporation\NASDAQ_BOOM_2020.pdf,dynamic-materials-corporation,DMC Global Inc.,True,
../downolad_files/data/nasdaq_annual_reports\dynavax-technologies-corporation\NASDAQ_DVAX_2018.pdf,dynavax-technologies-corporation,,,
../downolad_files/data/nasdaq_annual_reports\dynatronics-corp\NASDAQ_DYNT_2018.pdf,dynatronics-corp,Dynatronics Corporation,False,
../downolad_files/data/nasdaq_annual_reports\dynavax-technologies-corporation\NASDAQ_DVAX_2019.pdf,dynavax-technologies-corporation,,,
../downolad_files/data/nasdaq_annual_reports\dynatronics-corp\NASDAQ_DYNT_2019.pdf,dynatronics-corp,Dynatronics Corporation,False,
../downolad_files/data/nasdaq_annual_reports\dynatronics-corp\NASDAQ_DYNT_2020.pdf,dynatronics-corp,Dynatronics Corporation,False,
../downolad_files/data/nasdaq_annual_reports\dynavax-technologies-corporation\NASDAQ_DVAX_2021.pdf,dynavax-technologies-corporation,,,
../downolad_files/data/nasdaq_annual_reports\dynavax-technologies-corporation\NASDAQ_DVAX_2020.pdf,dynavax-technologies-corporation,,,
../downolad_files/data/nasdaq_annual_reports\e-trade-financial-corp\NASDAQ_ETFC_2016.pdf,e-trade-financial-corp,E TRADE Financial Corporation,False,
../downolad_files/data/nasdaq_annual_reports\e-trade-financial-corp\NASDAQ_ETFC_2018.pdf,e-trade-financial-corp,E TRADE Financial Corporation,False,
../downolad_files/data/nasdaq_annual_reports\eagle-bancorp-inc\NASDAQ_EGBN_2018.pdf,eagle-bancorp-inc,,,
../downolad_files/data/nasdaq_annual_reports\eagle-bancorp-inc\NASDAQ_EGBN_2020.pdf,eagle-bancorp-inc,,,
../downolad_files/data/nasdaq_annual_reports\eagle-bancorp-inc\NASDAQ_EGBN_2019.pdf,eagle-bancorp-inc,,,
../downolad_files/data/nasdaq_annual_reports\eagle-bancorp-inc\NASDAQ_EGBN_2021.pdf,eagle-bancorp-inc,,,
../downolad_files/data/nasdaq_annual_reports\e-trade-financial-corp\NASDAQ_ETFC_2019.pdf,e-trade-financial-corp,E*TRADE Financial Corporation,False,
../downolad_files/data/nasdaq_annual_reports\e-trade-financial-corp\NASDAQ_ETFC_2017.pdf,e-trade-financial-corp,E TRADE Financial Corporation,False,
../downolad_files/data/nasdaq_annual_reports\eagle-bancorp-montana-inc\NASDAQ_EBMT_2019.pdf,eagle-bancorp-montana-inc,"Eagle Bancorp Montana, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\eagle-bancorp-montana-inc\NASDAQ_EBMT_2018.pdf,eagle-bancorp-montana-inc,,,
../downolad_files/data/nasdaq_annual_reports\eagle-bancorp-montana-inc\NASDAQ_EBMT_2020.pdf,eagle-bancorp-montana-inc,"Eagle Bancorp Montana, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\eagle-bancorp-montana-inc\NASDAQ_EBMT_2021.pdf,eagle-bancorp-montana-inc,"Eagle Bancorp Montana, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\eagle-bulk-shipping-inc\NASDAQ_EGLE_2021.pdf,eagle-bulk-shipping-inc,EAGLE BULK SHIPPING INC.,False,
../downolad_files/data/nasdaq_annual_reports\eagle-bulk-shipping-inc\NASDAQ_EGLE_2019.pdf,eagle-bulk-shipping-inc,EAGLE BULK SHIPPING INC.,False,
../downolad_files/data/nasdaq_annual_reports\eagle-bulk-shipping-inc\NASDAQ_EGLE_2020.pdf,eagle-bulk-shipping-inc,EAGLE BULK SHIPPING INC.,False,
../downolad_files/data/nasdaq_annual_reports\eagle-bulk-shipping-inc\NASDAQ_EGLE_2018.pdf,eagle-bulk-shipping-inc,EAGLE BULK SHIPPING INC.,False,
../downolad_files/data/nasdaq_annual_reports\eagle-pharmaceuticals-inc\NASDAQ_EGRX_2019.pdf,eagle-pharmaceuticals-inc,"Eagle Pharmaceuticals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\east-west-bancorp\NASDAQ_EWBC_2019.pdf,east-west-bancorp,,,
../downolad_files/data/nasdaq_annual_reports\eagle-pharmaceuticals-inc\NASDAQ_EGRX_2018.pdf,eagle-pharmaceuticals-inc,"Eagle Pharmaceuticals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\east-west-bancorp\NASDAQ_EWBC_2020.pdf,east-west-bancorp,"EAST WEST BANCORP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\eagle-pharmaceuticals-inc\NASDAQ_EGRX_2020.pdf,eagle-pharmaceuticals-inc,"Eagle Pharmaceuticals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\eagle-pharmaceuticals-inc\NASDAQ_EGRX_2021.pdf,eagle-pharmaceuticals-inc,"Eagle Pharmaceuticals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\east-west-bancorp\NASDAQ_EWBC_2021.pdf,east-west-bancorp,"EAST WEST BANCORP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\eastman-kodak\NASDAQ_KODK_2017.pdf,eastman-kodak,EASTMAN KODAK COMPANY,False,
../downolad_files/data/nasdaq_annual_reports\eastman-kodak\NASDAQ_KODK_2016.pdf,eastman-kodak,EASTMAN KODAK COMPANY,False,
../downolad_files/data/nasdaq_annual_reports\eastman-kodak\NASDAQ_KODK_2018.pdf,eastman-kodak,EASTMAN KODAK COMPANY,False,
../downolad_files/data/nasdaq_annual_reports\eastman-kodak\NASDAQ_KODK_2020.pdf,eastman-kodak,EASTMAN KODAK COMPANY,False,
../downolad_files/data/nasdaq_annual_reports\eastside-distilling-inc\NASDAQ_EAST_2017.pdf,eastside-distilling-inc,,,
../downolad_files/data/nasdaq_annual_reports\eastman-kodak\NASDAQ_KODK_2019.pdf,eastman-kodak,EASTMAN KODAK COMPANY,False,
../downolad_files/data/nasdaq_annual_reports\eastside-distilling-inc\NASDAQ_EAST_2018.pdf,eastside-distilling-inc,,,
../downolad_files/data/nasdaq_annual_reports\ebay\NASDAQ_EBAY_2018.pdf,ebay,eBayInc.,False,
../downolad_files/data/nasdaq_annual_reports\eastside-distilling-inc\NASDAQ_EAST_2021.pdf,eastside-distilling-inc,,,
../downolad_files/data/nasdaq_annual_reports\ebay\NASDAQ_EBAY_2019.pdf,ebay,eBayInc.,False,
../downolad_files/data/nasdaq_annual_reports\eastside-distilling-inc\NASDAQ_EAST_2020.pdf,eastside-distilling-inc,,,
../downolad_files/data/nasdaq_annual_reports\ebay\NASDAQ_EBAY_2020.pdf,ebay,eBayInc.,False,
../downolad_files/data/nasdaq_annual_reports\ebay\NASDAQ_EBAY_2021.pdf,ebay,eBayInc.,False,
../downolad_files/data/nasdaq_annual_reports\echo-global-logistics-inc\NASDAQ_ECHO_2017.pdf,echo-global-logistics-inc,"ECHO GLOBAL LOGISTICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\echo-global-logistics-inc\NASDAQ_ECHO_2016.pdf,echo-global-logistics-inc,"ECHO GLOBAL LOGISTICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\echo-global-logistics-inc\NASDAQ_ECHO_2018.pdf,echo-global-logistics-inc,"ECHO GLOBAL LOGISTICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\echo-global-logistics-inc\NASDAQ_ECHO_2019.pdf,echo-global-logistics-inc,"ECHO GLOBAL LOGISTICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\echostar-corporation\NASDAQ_SATS_2019.pdf,echostar-corporation,EchoStar Corporation,False,
../downolad_files/data/nasdaq_annual_reports\echostar-corporation\NASDAQ_SATS_2018.pdf,echostar-corporation,EchoStar Corporation,False,
../downolad_files/data/nasdaq_annual_reports\echostar-corporation\NASDAQ_SATS_2020.pdf,echostar-corporation,EchoStar Corporation,False,
../downolad_files/data/nasdaq_annual_reports\echostar-corporation\NASDAQ_SATS_2021.pdf,echostar-corporation,EchoStar Corporation,False,
../downolad_files/data/nasdaq_annual_reports\ecmoho-limited\NASDAQ_MOHO_2019.pdf,ecmoho-limited,ECMOHO Limited,False,
../downolad_files/data/nasdaq_annual_reports\ecology-environment-inc\NASDAQ_EEI_2015.pdf,ecology-environment-inc,,,
../downolad_files/data/nasdaq_annual_reports\ecology-environment-inc\NASDAQ_EEI_2016.pdf,ecology-environment-inc,,,
../downolad_files/data/nasdaq_annual_reports\ecmoho-limited\NASDAQ_MOHO_2020.pdf,ecmoho-limited,ECMOHO Limited,False,
../downolad_files/data/nasdaq_annual_reports\ecmoho-limited\NASDAQ_MOHO_2021.pdf,ecmoho-limited,ECMOHO Limited,False,
../downolad_files/data/nasdaq_annual_reports\ecology-environment-inc\NASDAQ_EEI_2017.pdf,ecology-environment-inc,"ECOLOGY AND ENVIRONMENT, INC.",False,
../downolad_files/data/nasdaq_annual_reports\edap-tms-sa\NASDAQ_EDAP_2017.pdf,edap-tms-sa,EDAP TMS S.A.,False,
../downolad_files/data/nasdaq_annual_reports\ecology-environment-inc\NASDAQ_EEI_2018.pdf,ecology-environment-inc,ECOLOGY AND ENVIRONMENT INC.,False,
../downolad_files/data/nasdaq_annual_reports\edap-tms-sa\NASDAQ_EDAP_2018.pdf,edap-tms-sa,EDAP TMS S.A.,False,
../downolad_files/data/nasdaq_annual_reports\edap-tms-sa\NASDAQ_EDAP_2019.pdf,edap-tms-sa,EDAP TMS S.A.,False,
../downolad_files/data/nasdaq_annual_reports\edap-tms-sa\NASDAQ_EDAP_2020.pdf,edap-tms-sa,EDAP TMS S.A.,False,
../downolad_files/data/nasdaq_annual_reports\edap-tms-sa\NASDAQ_EDAP_2021.pdf,edap-tms-sa,EDAP TMS S.A.,False,
../downolad_files/data/nasdaq_annual_reports\edison-nation-inc\NASDAQ_EDNT_2018.pdf,edison-nation-inc,"EDISON NATION, INC.",False,
../downolad_files/data/nasdaq_annual_reports\editas-medicine\NASDAQ_EDIT_2018.pdf,editas-medicine,"EDITAS MEDICINE, INC.",False,
../downolad_files/data/nasdaq_annual_reports\educational-development-corporation\NASDAQ_EDUC_2019.pdf,educational-development-corporation,EDUCATIONAL DEVELOPMENT CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\editas-medicine\NASDAQ_EDIT_2019.pdf,editas-medicine,"EDITAS MEDICINE, INC.",False,
../downolad_files/data/nasdaq_annual_reports\editas-medicine\NASDAQ_EDIT_2020.pdf,editas-medicine,"EDITAS MEDICINE, INC.",False,
../downolad_files/data/nasdaq_annual_reports\educational-development-corporation\NASDAQ_EDUC_2020.pdf,educational-development-corporation,EDUCATIONAL DEVELOPMENT CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\educational-development-corporation\NASDAQ_EDUC_2021.pdf,educational-development-corporation,EDUCATIONAL DEVELOPMENT CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\editas-medicine\NASDAQ_EDIT_2021.pdf,editas-medicine,"EDITAS MEDICINE, INC.",False,
../downolad_files/data/nasdaq_annual_reports\educational-development-corporation\NASDAQ_EDUC_2022.pdf,educational-development-corporation,EDUCATIONAL DEVELOPMENT CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\egain-corp\NASDAQ_EGAN_2019.pdf,egain-corp,eGain Corporation,False,
../downolad_files/data/nasdaq_annual_reports\egain-corp\NASDAQ_EGAN_2021.pdf,egain-corp,eGain Corporation,False,
../downolad_files/data/nasdaq_annual_reports\egain-corp\NASDAQ_EGAN_2018.pdf,egain-corp,"Sincerely,",True,
../downolad_files/data/nasdaq_annual_reports\egain-corp\NASDAQ_EGAN_2020.pdf,egain-corp,eGain Corporation,False,
../downolad_files/data/nasdaq_annual_reports\ehang-holdings-limited\NASDAQ_EH_2019.pdf,ehang-holdings-limited,EHang Holdings Limited,False,
../downolad_files/data/nasdaq_annual_reports\ehealth-inc\NASDAQ_EHTH_2018.pdf,ehealth-inc,"EHEALTH, INC.",False,
../downolad_files/data/nasdaq_annual_reports\ehealth-inc\NASDAQ_EHTH_2019.pdf,ehealth-inc,"EHEALTH, INC.",False,
../downolad_files/data/nasdaq_annual_reports\ehealth-inc\NASDAQ_EHTH_2020.pdf,ehealth-inc,"EHEALTH, INC.",False,
../downolad_files/data/nasdaq_annual_reports\eidos-therapeutics-inc\NASDAQ_EIDX_2018.pdf,eidos-therapeutics-inc,"EIDOS THERAPEUTICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\eidos-therapeutics-inc\NASDAQ_EIDX_2019.pdf,eidos-therapeutics-inc,"EIDOS THERAPEUTICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\ehealth-inc\NASDAQ_EHTH_2021.pdf,ehealth-inc,"EHEALTH, INC.",False,
../downolad_files/data/nasdaq_annual_reports\eiger-biopharmaceuticals-inc\NASDAQ_EIGR_2018.pdf,eiger-biopharmaceuticals-inc,"Eiger Bio Pharmaceuticals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\eiger-biopharmaceuticals-inc\NASDAQ_EIGR_2019.pdf,eiger-biopharmaceuticals-inc,"Eiger Bio Pharmaceuticals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\eiger-biopharmaceuticals-inc\NASDAQ_EIGR_2020.pdf,eiger-biopharmaceuticals-inc,"Eiger Bio Pharmaceuticals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\eiger-biopharmaceuticals-inc\NASDAQ_EIGR_2021.pdf,eiger-biopharmaceuticals-inc,"Eiger Bio Pharmaceuticals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\eksoi-bonics-holdings-inc\NASDAQ_EKSO_2016.pdf,eksoi-bonics-holdings-inc,"Ekso Bionics Holdings, Inc.",True,
../downolad_files/data/nasdaq_annual_reports\eksoi-bonics-holdings-inc\NASDAQ_EKSO_2017.pdf,eksoi-bonics-holdings-inc,"Ekso Bionics Holdings, Inc.",True,
../downolad_files/data/nasdaq_annual_reports\eksoi-bonics-holdings-inc\NASDAQ_EKSO_2018.pdf,eksoi-bonics-holdings-inc,"Ekso Bionics Holdings, Inc.",True,
../downolad_files/data/nasdaq_annual_reports\eksoi-bonics-holdings-inc\NASDAQ_EKSO_2019.pdf,eksoi-bonics-holdings-inc,"Ekso Bionics Holdings, Inc.",True,
../downolad_files/data/nasdaq_annual_reports\eksoi-bonics-holdings-inc\NASDAQ_EKSO_2020.pdf,eksoi-bonics-holdings-inc,"Ekso Bionics Holdings, Inc.",True,
../downolad_files/data/nasdaq_annual_reports\el-pollo-loco-holdings-inc\NASDAQ_LOCO_2018.pdf,el-pollo-loco-holdings-inc,"EL POLLO LOCO HOLDINGS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\el-pollo-loco-holdings-inc\NASDAQ_LOCO_2020.pdf,el-pollo-loco-holdings-inc,"EL POLLO LOCO HOLDINGS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\el-pollo-loco-holdings-inc\NASDAQ_LOCO_2019.pdf,el-pollo-loco-holdings-inc,"EL POLLO LOCO HOLDINGS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\elbit-systems-ltd\NASDAQ_ESLT_2016.pdf,elbit-systems-ltd,,,
../downolad_files/data/nasdaq_annual_reports\el-pollo-loco-holdings-inc\NASDAQ_LOCO_2021.pdf,el-pollo-loco-holdings-inc,"EL POLLO LOCO HOLDINGS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\elbit-systems-ltd\NASDAQ_ESLT_2018.pdf,elbit-systems-ltd,,,
../downolad_files/data/nasdaq_annual_reports\elbit-systems-ltd\NASDAQ_ESLT_2019.pdf,elbit-systems-ltd,,,
../downolad_files/data/nasdaq_annual_reports\electrameccanica-vehicles-corp-ltd\NASDAQ_SOLO_2017.pdf,electrameccanica-vehicles-corp-ltd,,,
../downolad_files/data/nasdaq_annual_reports\elbit-systems-ltd\NASDAQ_ESLT_2020.pdf,elbit-systems-ltd,ELBIT SYSTEMS LTD.,False,
../downolad_files/data/nasdaq_annual_reports\elbit-systems-ltd\NASDAQ_ESLT_2017.pdf,elbit-systems-ltd,,,
../downolad_files/data/nasdaq_annual_reports\electrameccanica-vehicles-corp-ltd\NASDAQ_SOLO_2018.pdf,electrameccanica-vehicles-corp-ltd,,,
../downolad_files/data/nasdaq_annual_reports\electro-sensors-inc\NASDAQ_ELSE_2015.pdf,electro-sensors-inc,"ELECTRO-SENSORS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\electro-sensors-inc\NASDAQ_ELSE_2021.pdf,electro-sensors-inc,"ELECTRO-SENSORS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\electrocore-inc\NASDAQ_ECOR_2018.pdf,electrocore-inc,"electroCore, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\electronic-arts\NASDAQ_EA_2018.pdf,electronic-arts,,,
../downolad_files/data/nasdaq_annual_reports\electrocore-inc\NASDAQ_ECOR_2020.pdf,electrocore-inc,"electroCore, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\electrocore-inc\NASDAQ_ECOR_2019.pdf,electrocore-inc,"electroCore, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\electrocore-inc\NASDAQ_ECOR_2021.pdf,electrocore-inc,"electroCore, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\electronic-arts\NASDAQ_EA_2019.pdf,electronic-arts,,,
../downolad_files/data/nasdaq_annual_reports\electronic-arts\NASDAQ_EA_2020.pdf,electronic-arts,,,
../downolad_files/data/nasdaq_annual_reports\electronics-for-imaging-inc\NASDAQ_EFII_2014.pdf,electronics-for-imaging-inc,,,
../downolad_files/data/nasdaq_annual_reports\electronic-arts\NASDAQ_EA_2021.pdf,electronic-arts,,,
../downolad_files/data/nasdaq_annual_reports\electronics-for-imaging-inc\NASDAQ_EFII_2015.pdf,electronics-for-imaging-inc,,,
../downolad_files/data/nasdaq_annual_reports\electronics-for-imaging-inc\NASDAQ_EFII_2016.PDF,electronics-for-imaging-inc,,,
../downolad_files/data/nasdaq_annual_reports\elmira-savings-bank\NASDAQ_ESBK_2016.pdf,elmira-savings-bank,,,
../downolad_files/data/nasdaq_annual_reports\elmira-savings-bank\NASDAQ_ESBK_2017.pdf,elmira-savings-bank,,,
../downolad_files/data/nasdaq_annual_reports\elmira-savings-bank\NASDAQ_ESBK_2018.pdf,elmira-savings-bank,,,
../downolad_files/data/nasdaq_annual_reports\electronics-for-imaging-inc\NASDAQ_EFII_2017.pdf,electronics-for-imaging-inc,,,
../downolad_files/data/nasdaq_annual_reports\elmira-savings-bank\NASDAQ_ESBK_2019.pdf,elmira-savings-bank,,,
../downolad_files/data/nasdaq_annual_reports\elmira-savings-bank\NASDAQ_ESBK_2020.pdf,elmira-savings-bank,,,
../downolad_files/data/nasdaq_annual_reports\electronics-for-imaging-inc\NASDAQ_EFII_2018.pdf,electronics-for-imaging-inc,"ELECTRONICS FOR IMAGING, INC.",False,
../downolad_files/data/nasdaq_annual_reports\eloxx-pharmaceuticals-inc\NASDAQ_ELOX_2018.pdf,eloxx-pharmaceuticals-inc,"ELOXX PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\eloxx-pharmaceuticals-inc\NASDAQ_ELOX_2019.pdf,eloxx-pharmaceuticals-inc,"ELOXX PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\eloxx-pharmaceuticals-inc\NASDAQ_ELOX_2020.pdf,eloxx-pharmaceuticals-inc,"ELOXX PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\eloxx-pharmaceuticals-inc\NASDAQ_ELOX_2021.pdf,eloxx-pharmaceuticals-inc,"ELOXX PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\eltek-ltd\NASDAQ_ELTK_2017.pdf,eltek-ltd,,,
../downolad_files/data/nasdaq_annual_reports\eltek-ltd\NASDAQ_ELTK_2018.pdf,eltek-ltd,,,
../downolad_files/data/nasdaq_annual_reports\eltek-ltd\NASDAQ_ELTK_2019.pdf,eltek-ltd,,,
../downolad_files/data/nasdaq_annual_reports\eltek-ltd\NASDAQ_ELTK_2020.pdf,eltek-ltd,,,
